uid,kind,band,reason,model,date,batch
helper:org.apache.cassandra.db.filter.DataLimits$CQLGroupByLimits$GroupByAwareCounter.isDone(),helper,B,"query group counts against the configured limits, behind helpers",claude-opus-5,2026-09-24,batch-36.txt
helper:org.apache.cassandra.db.filter.DataLimits$CQLGroupByLimits$GroupByAwareCounter.isDoneForPartition(),helper,B,"query group counts against the configured limits, behind helpers",claude-opus-5,2026-09-24,batch-36.txt
helper:org.apache.cassandra.db.filter.DataLimits.isExhausted(),helper,D,"exhaustion, guardrail notification and record reading helpers",claude-opus-5,2026-09-24,batch-36.txt
helper:org.apache.cassandra.db.filter.RowFilter.isMutableIntersection(),helper,D,"exhaustion, guardrail notification and record reading helpers",claude-opus-5,2026-09-24,batch-36.txt
helper:org.apache.cassandra.db.guardrails.Guardrail.skipNotifying(),helper,D,"exhaustion, guardrail notification and record reading helpers",claude-opus-5,2026-09-24,batch-36.txt
helper:org.apache.cassandra.db.guardrails.Threshold.enabled(),helper,D,"exhaustion, guardrail notification and record reading helpers",claude-opus-5,2026-09-24,batch-36.txt
helper:org.apache.cassandra.db.lifecycle.LogReplicaSet.isPrefixMatch(),helper,D,"exhaustion, guardrail notification and record reading helpers",claude-opus-5,2026-09-24,batch-36.txt
helper:org.apache.cassandra.db.lifecycle.LogReplicaSet.readRecords(),helper,D,"exhaustion, guardrail notification and record reading helpers",claude-opus-5,2026-09-24,batch-36.txt
helper:org.apache.cassandra.db.marshal.CompositeType.isStaticName(),helper,D,"exhaustion, guardrail notification and record reading helpers",claude-opus-5,2026-09-24,batch-36.txt
helper:org.apache.cassandra.db.marshal.TupleType.allRemainingComponentsAreNull(),helper,D,"exhaustion, guardrail notification and record reading helpers",claude-opus-5,2026-09-24,batch-36.txt
helper:org.apache.cassandra.db.marshal.TypeParser.isEOS(),helper,D,"exhaustion, guardrail notification and record reading helpers",claude-opus-5,2026-09-24,batch-36.txt
helper:org.apache.cassandra.db.marshal.ValueAccessor.equals(),helper,D,"exhaustion, guardrail notification and record reading helpers",claude-opus-5,2026-09-24,batch-36.txt
helper:org.apache.cassandra.db.monitoring.MonitorableImpl.complete(),helper,D,"exhaustion, guardrail notification and record reading helpers",claude-opus-5,2026-09-24,batch-36.txt
helper:org.apache.cassandra.db.monitoring.MonitoringTask$AggregatedOperations.isEmpty(),helper,D,"exhaustion, guardrail notification and record reading helpers",claude-opus-5,2026-09-24,batch-36.txt
helper:org.apache.cassandra.db.partitions.AtomicBTreePartition.updateWastedAllocationTracker(),helper,B,"wasted allocation bytes against the pessimistic locking threshold, behind helpers",claude-opus-5,2026-09-24,batch-36.txt
helper:org.apache.cassandra.db.partitions.AtomicBTreePartition.useLock(),helper,B,"wasted allocation bytes against the pessimistic locking threshold, behind helpers",claude-opus-5,2026-09-24,batch-36.txt
helper:org.apache.cassandra.db.rows.AbstractCell.isExpiring(),helper,D,"cell liveness, tombstone and trie node helpers",claude-opus-5,2026-09-24,batch-36.txt
helper:org.apache.cassandra.db.rows.AbstractCell.isLive(),helper,D,"cell liveness, tombstone and trie node helpers",claude-opus-5,2026-09-24,batch-36.txt
helper:org.apache.cassandra.db.rows.AbstractCell.isTombstone(),helper,D,"cell liveness, tombstone and trie node helpers",claude-opus-5,2026-09-24,batch-36.txt
helper:org.apache.cassandra.db.rows.BTreeRow.hasDeletion(),helper,D,"cell liveness, tombstone and trie node helpers",claude-opus-5,2026-09-24,batch-36.txt
helper:org.apache.cassandra.db.rows.DeserializationHelper.includes(),helper,D,"cell liveness, tombstone and trie node helpers",claude-opus-5,2026-09-24,batch-36.txt
helper:org.apache.cassandra.db.rows.DeserializationHelper.isDropped(),helper,D,"cell liveness, tombstone and trie node helpers",claude-opus-5,2026-09-24,batch-36.txt
helper:org.apache.cassandra.db.rows.DeserializationHelper.isDroppedComplexDeletion(),helper,D,"cell liveness, tombstone and trie node helpers",claude-opus-5,2026-09-24,batch-36.txt
helper:org.apache.cassandra.db.rows.NativeCell.hasPath(),helper,D,"cell liveness, tombstone and trie node helpers",claude-opus-5,2026-09-24,batch-36.txt
helper:org.apache.cassandra.db.rows.Row$Deletion.isShadowedBy(),helper,D,"cell liveness, tombstone and trie node helpers",claude-opus-5,2026-09-24,batch-36.txt
helper:org.apache.cassandra.db.rows.Row$Merger$ColumnDataReducer.useColumnMetadata(),helper,D,"cell liveness, tombstone and trie node helpers",claude-opus-5,2026-09-24,batch-36.txt
helper:org.apache.cassandra.db.rows.UnfilteredRowIteratorWithLowerBound.canUseMetadataLowerBound(),helper,D,"cell liveness, tombstone and trie node helpers",claude-opus-5,2026-09-24,batch-36.txt
helper:org.apache.cassandra.db.rows.UnfilteredSerializer.isEndOfPartition(),helper,D,"cell liveness, tombstone and trie node helpers",claude-opus-5,2026-09-24,batch-36.txt
helper:org.apache.cassandra.db.rows.UnfilteredSerializer.isStatic(),helper,D,"cell liveness, tombstone and trie node helpers",claude-opus-5,2026-09-24,batch-36.txt
helper:org.apache.cassandra.db.tries.CollectionMergeTrie.equalCursor(),helper,D,"cell liveness, tombstone and trie node helpers",claude-opus-5,2026-09-24,batch-36.txt
helper:org.apache.cassandra.db.tries.CollectionMergeTrie.greaterCursor(),helper,D,"cell liveness, tombstone and trie node helpers",claude-opus-5,2026-09-24,batch-36.txt
helper:org.apache.cassandra.db.tries.InMemoryReadTrie.isChainNode(),helper,D,"cell liveness, tombstone and trie node helpers",claude-opus-5,2026-09-24,batch-36.txt
helper:org.apache.cassandra.db.tries.InMemoryReadTrie.isLeaf(),helper,D,"cell liveness, tombstone and trie node helpers",claude-opus-5,2026-09-24,batch-36.txt
helper:org.apache.cassandra.db.tries.InMemoryReadTrie.isNull(),helper,D,"cell liveness, tombstone and trie node helpers",claude-opus-5,2026-09-24,batch-36.txt
helper:org.apache.cassandra.db.tries.InMemoryReadTrie.isNullOrLeaf(),helper,D,"cell liveness, tombstone and trie node helpers",claude-opus-5,2026-09-24,batch-36.txt
helper:org.apache.cassandra.db.tries.InMemoryTrie$ApplyState.attachAndMoveToParentState(),helper,D,"cell liveness, tombstone and trie node helpers",claude-opus-5,2026-09-24,batch-36.txt
helper:org.apache.cassandra.db.tries.InMemoryTrie.isEmbeddedPrefixNode(),helper,D,"cell liveness, tombstone and trie node helpers",claude-opus-5,2026-09-24,batch-36.txt
helper:org.apache.cassandra.db.tries.InMemoryTrie.isExpandableChain(),helper,D,"cell liveness, tombstone and trie node helpers",claude-opus-5,2026-09-24,batch-36.txt
helper:org.apache.cassandra.dht.AbstractBounds.isEmpty(),helper,D,"cell liveness, tombstone and trie node helpers",claude-opus-5,2026-09-24,batch-36.txt
helper:org.apache.cassandra.dht.AbstractBounds.strictlyWrapsAround(),helper,D,"cell liveness, tombstone and trie node helpers",claude-opus-5,2026-09-24,batch-36.txt
helper:org.apache.cassandra.dht.RandomPartitioner.isValidToken(),helper,D,"cell liveness, tombstone and trie node helpers",claude-opus-5,2026-09-24,batch-36.txt
helper:org.apache.cassandra.dht.Range.contains(),helper,D,"cell liveness, tombstone and trie node helpers",claude-opus-5,2026-09-24,batch-36.txt
helper:org.apache.cassandra.dht.Range.isWrapAround(),helper,D,"cell liveness, tombstone and trie node helpers",claude-opus-5,2026-09-24,batch-36.txt
helper:org.apache.cassandra.dht.tokenallocator.ReplicationAwareTokenAllocator$GroupVisitor.visitedAll(),helper,D,"cell liveness, tombstone and trie node helpers",claude-opus-5,2026-09-24,batch-36.txt
helper:org.apache.cassandra.gms.EndpointState.isSupersededBy(),helper,D,"cell liveness, tombstone and trie node helpers",claude-opus-5,2026-09-24,batch-36.txt
helper:org.apache.cassandra.gms.Gossiper.isShutdown(),helper,D,"cell liveness, tombstone and trie node helpers",claude-opus-5,2026-09-24,batch-36.txt
helper:org.apache.cassandra.hints.ChecksummedDataInput.checkCrc(),helper,D,"cell liveness, tombstone and trie node helpers",claude-opus-5,2026-09-24,batch-36.txt
helper:org.apache.cassandra.hints.ChecksummedDataInput.isEOF(),helper,D,"cell liveness, tombstone and trie node helpers",claude-opus-5,2026-09-24,batch-36.txt
helper:org.apache.cassandra.hints.CompressedChecksummedDataInput.isEOF(),helper,D,"cell liveness, tombstone and trie node helpers",claude-opus-5,2026-09-24,batch-36.txt
helper:org.apache.cassandra.hints.EncryptedChecksummedDataInput.isEOF(),helper,D,"cell liveness, tombstone and trie node helpers",claude-opus-5,2026-09-24,batch-36.txt
helper:org.apache.cassandra.hints.Hint.isLive(),helper,D,"cell liveness, tombstone and trie node helpers",claude-opus-5,2026-09-24,batch-36.txt
helper:org.apache.cassandra.hints.HintsBufferPool.switchCurrentBuffer(),helper,A,"allocated hint buffers against the max allocated buffers, behind a helper",claude-opus-5,2026-09-24,batch-36.txt
helper:org.apache.cassandra.hints.HintsReader.verifyAllZeros(),helper,D,hint zero verification helper,claude-opus-5,2026-09-24,batch-36.txt
helper:org.apache.cassandra.hints.HintsWriteExecutor.flushInternal(),helper,A,"hints file position against the configured max hints file size, behind a helper",claude-opus-5,2026-09-24,batch-36.txt
helper:org.apache.cassandra.index.SecondaryIndexManager$WriteTimeTransaction.shouldCleanupOldValue(),helper,D,"index cleanup, release and balanced tree node helpers",claude-opus-5,2026-09-24,batch-36.txt
helper:org.apache.cassandra.index.internal.composites.CompositesSearcher$Transform.containsOnlyNullValues(),helper,D,"index cleanup, release and balanced tree node helpers",claude-opus-5,2026-09-24,batch-36.txt
helper:org.apache.cassandra.index.sai.disk.SSTableIndex.isReleased(),helper,D,"index cleanup, release and balanced tree node helpers",claude-opus-5,2026-09-24,batch-36.txt
helper:org.apache.cassandra.index.sai.disk.SSTableIndex.reference(),helper,D,"index cleanup, release and balanced tree node helpers",claude-opus-5,2026-09-24,batch-36.txt
helper:org.apache.cassandra.index.sai.disk.format.IndexDescriptor.hasClustering(),helper,D,"index cleanup, release and balanced tree node helpers",claude-opus-5,2026-09-24,batch-36.txt
helper:org.apache.cassandra.index.sai.disk.format.Version.onOrAfter(),helper,D,"index cleanup, release and balanced tree node helpers",claude-opus-5,2026-09-24,batch-36.txt
helper:org.apache.cassandra.index.sai.disk.v1.bbtree.BlockBalancedTreePostingsWriter.isLevelEligibleForPostingList(),helper,D,"index cleanup, release and balanced tree node helpers",claude-opus-5,2026-09-24,batch-36.txt
helper:org.apache.cassandra.index.sai.disk.v1.bbtree.BlockBalancedTreeQueries$Bound.greaterThan(),helper,D,"index cleanup, release and balanced tree node helpers",claude-opus-5,2026-09-24,batch-36.txt
helper:org.apache.cassandra.index.sai.disk.v1.bbtree.BlockBalancedTreeQueries$Bound.smallerThan(),helper,D,"index cleanup, release and balanced tree node helpers",claude-opus-5,2026-09-24,batch-36.txt
helper:org.apache.cassandra.index.sai.disk.v1.bbtree.BlockBalancedTreeWalker$TraversalState.atLeafNode(),helper,D,"index cleanup, release and balanced tree node helpers",claude-opus-5,2026-09-24,batch-36.txt
helper:org.apache.cassandra.index.sai.disk.v1.bbtree.BlockBalancedTreeWalker$TraversalState.nodeExists(),helper,D,"index cleanup, release and balanced tree node helpers",claude-opus-5,2026-09-24,batch-36.txt
helper:org.apache.cassandra.index.sai.disk.v1.postings.PostingListRangeIterator.exhausted(),helper,D,"index cleanup, release and balanced tree node helpers",claude-opus-5,2026-09-24,batch-36.txt
helper:org.apache.cassandra.index.sai.disk.v1.segment.Segment.intersects(),helper,D,"index cleanup, release and balanced tree node helpers",claude-opus-5,2026-09-24,batch-36.txt
helper:org.apache.cassandra.index.sai.disk.v1.segment.VectorIndexSegmentSearcher.shouldUseBruteForce(),helper,C,"vector row count against a brute-force bound, behind a helper",claude-opus-5,2026-09-24,batch-36.txt
helper:org.apache.cassandra.index.sai.plan.Expression.isSatisfiedBy(),helper,D,expression satisfaction and partial entry helpers,claude-opus-5,2026-09-24,batch-36.txt
helper:org.apache.cassandra.index.sai.plan.Expression.termMatches(),helper,D,expression satisfaction and partial entry helpers,claude-opus-5,2026-09-24,batch-36.txt
helper:org.apache.cassandra.index.sasi.SSTableIndex.reference(),helper,D,expression satisfaction and partial entry helpers,claude-opus-5,2026-09-24,batch-36.txt
helper:org.apache.cassandra.index.sasi.Term.isPartial(),helper,D,expression satisfaction and partial entry helpers,claude-opus-5,2026-09-24,batch-36.txt
helper:org.apache.cassandra.index.sasi.analyzer.StandardAnalyzer.incrementToken(),helper,C,"token length against the configured minimum, behind a helper",claude-opus-5,2026-09-24,batch-36.txt
helper:org.apache.cassandra.index.sasi.disk.OnDiskIndex$DataTerm.isSparse(),helper,D,"SASI magic validation, bit index and page alignment helpers",claude-opus-5,2026-09-24,batch-36.txt
helper:org.apache.cassandra.index.sasi.disk.TokenTree.validateMagic(),helper,D,"SASI magic validation, bit index and page alignment helpers",claude-opus-5,2026-09-24,batch-36.txt
helper:org.apache.cassandra.index.sasi.plan.Expression.isLowerSatisfiedBy(),helper,D,"SASI magic validation, bit index and page alignment helpers",claude-opus-5,2026-09-24,batch-36.txt
helper:org.apache.cassandra.index.sasi.plan.Expression.isUpperSatisfiedBy(),helper,D,"SASI magic validation, bit index and page alignment helpers",claude-opus-5,2026-09-24,batch-36.txt
helper:org.apache.cassandra.index.sasi.plan.Expression.validateStringValue(),helper,D,"SASI magic validation, bit index and page alignment helpers",claude-opus-5,2026-09-24,batch-36.txt
helper:org.apache.cassandra.index.sasi.utils.MappedBuffer.isPageAligned(),helper,D,"SASI magic validation, bit index and page alignment helpers",claude-opus-5,2026-09-24,batch-36.txt
helper:org.apache.cassandra.index.sasi.utils.trie.AbstractPatriciaTrie.isValidUplink(),helper,D,"SASI magic validation, bit index and page alignment helpers",claude-opus-5,2026-09-24,batch-36.txt
helper:org.apache.cassandra.index.sasi.utils.trie.AbstractPatriciaTrie.selectR(),helper,D,"SASI magic validation, bit index and page alignment helpers",claude-opus-5,2026-09-24,batch-36.txt
helper:org.apache.cassandra.index.sasi.utils.trie.PatriciaTrie$RangeMap.inFromRange(),helper,D,"SASI magic validation, bit index and page alignment helpers",claude-opus-5,2026-09-24,batch-36.txt
helper:org.apache.cassandra.index.sasi.utils.trie.PatriciaTrie$RangeMap.inToRange(),helper,D,"SASI magic validation, bit index and page alignment helpers",claude-opus-5,2026-09-24,batch-36.txt
helper:org.apache.cassandra.index.sasi.utils.trie.Tries.isEqualBitKey(),helper,D,"SASI magic validation, bit index and page alignment helpers",claude-opus-5,2026-09-24,batch-36.txt
helper:org.apache.cassandra.index.sasi.utils.trie.Tries.isNullBitKey(),helper,D,"SASI magic validation, bit index and page alignment helpers",claude-opus-5,2026-09-24,batch-36.txt
helper:org.apache.cassandra.index.sasi.utils.trie.Tries.isOutOfBoundsIndex(),helper,D,"SASI magic validation, bit index and page alignment helpers",claude-opus-5,2026-09-24,batch-36.txt
helper:org.apache.cassandra.index.sasi.utils.trie.Tries.isValidBitIndex(),helper,D,"SASI magic validation, bit index and page alignment helpers",claude-opus-5,2026-09-24,batch-36.txt
helper:org.apache.cassandra.io.compress.ZstdCompressor.isValid(),helper,D,"SASI magic validation, bit index and page alignment helpers",claude-opus-5,2026-09-24,batch-36.txt
helper:org.apache.cassandra.io.sstable.AbstractRowIndexEntry.isIndexed(),helper,D,"SASI magic validation, bit index and page alignment helpers",claude-opus-5,2026-09-24,batch-36.txt
helper:org.apache.cassandra.io.sstable.CQLSSTableWriter$Builder.isMaxSSTableSizeUnset(),helper,C,"max sstable size unset test, behind a helper",claude-opus-5,2026-09-24,batch-36.txt
helper:org.apache.cassandra.io.sstable.Component.equals(),helper,D,descriptor equality helpers,claude-opus-5,2026-09-24,batch-36.txt
helper:org.apache.cassandra.io.sstable.Descriptor.equals(),helper,D,descriptor equality helpers,claude-opus-5,2026-09-24,batch-36.txt
helper:org.apache.cassandra.io.sstable.SSTableSimpleWriter.shouldSwitchToNewWriter(),helper,B,max sstable size enabled test gating a writer switch,claude-opus-5,2026-09-24,batch-36.txt
helper:org.apache.cassandra.io.sstable.format.FilterComponent.isFPChanceDiffNegligible(),helper,D,"bloom filter tolerance, repair state and expiration helpers",claude-opus-5,2026-09-24,batch-36.txt
helper:org.apache.cassandra.io.sstable.format.FilterComponent.shouldUseBloomFilter(),helper,D,"bloom filter tolerance, repair state and expiration helpers",claude-opus-5,2026-09-24,batch-36.txt
helper:org.apache.cassandra.io.sstable.format.SSTableReader.isRepaired(),helper,D,"bloom filter tolerance, repair state and expiration helpers",claude-opus-5,2026-09-24,batch-36.txt
helper:org.apache.cassandra.io.sstable.format.SSTableReader.newSince(),helper,D,"bloom filter tolerance, repair state and expiration helpers",claude-opus-5,2026-09-24,batch-36.txt
helper:org.apache.cassandra.io.sstable.format.SSTableSimpleScanner.hasNext(),helper,D,"bloom filter tolerance, repair state and expiration helpers",claude-opus-5,2026-09-24,batch-36.txt
helper:org.apache.cassandra.io.sstable.format.SortedTableScrubber$FixNegativeLocalDeletionTimeIterator.hasNegativeLocalExpirationTime(),helper,D,"bloom filter tolerance, repair state and expiration helpers",claude-opus-5,2026-09-24,batch-36.txt
helper:org.apache.cassandra.io.sstable.format.SortedTableScrubber$RowMergingSSTableIterator.hasOverflowedLocalExpirationTimeRow(),helper,D,"bloom filter tolerance, repair state and expiration helpers",claude-opus-5,2026-09-24,batch-36.txt
helper:org.apache.cassandra.io.sstable.format.SortedTableVerifier$RangeOwnHelper.check(),helper,D,range ownership index helper,claude-opus-5,2026-09-24,batch-37.txt
helper:org.apache.cassandra.io.sstable.format.SortedTableWriter.verifyPartition(),helper,B,"partition key size against the 64KiB cap, behind a helper",claude-opus-5,2026-09-24,batch-37.txt
helper:org.apache.cassandra.io.sstable.format.big.BigTableScrubber.seekToNextPartition(),helper,D,"partition seek, CRC sampling and replica sufficiency helpers",claude-opus-5,2026-09-24,batch-37.txt
helper:org.apache.cassandra.io.sstable.format.big.IndexState.isDone(),helper,D,"partition seek, CRC sampling and replica sufficiency helpers",claude-opus-5,2026-09-24,batch-37.txt
helper:org.apache.cassandra.io.sstable.format.bti.PartitionIndex$Reader.checkHashBits(),helper,D,"partition seek, CRC sampling and replica sufficiency helpers",claude-opus-5,2026-09-24,batch-37.txt
helper:org.apache.cassandra.io.tries.Walker.hasPayload(),helper,D,"partition seek, CRC sampling and replica sufficiency helpers",claude-opus-5,2026-09-24,batch-37.txt
helper:org.apache.cassandra.io.util.CompressedChunkReader.shouldCheckCrc(),helper,D,"partition seek, CRC sampling and replica sufficiency helpers",claude-opus-5,2026-09-24,batch-37.txt
helper:org.apache.cassandra.io.util.RandomAccessReader.isEOF(),helper,D,"partition seek, CRC sampling and replica sufficiency helpers",claude-opus-5,2026-09-24,batch-37.txt
helper:org.apache.cassandra.locator.AbstractReplicaCollection$ReplicaList.isEmpty(),helper,D,"partition seek, CRC sampling and replica sufficiency helpers",claude-opus-5,2026-09-24,batch-37.txt
helper:org.apache.cassandra.locator.NetworkTopologyStrategy$DatacenterEndpoints.addEndpointAndCheckIfDone(),helper,D,"partition seek, CRC sampling and replica sufficiency helpers",claude-opus-5,2026-09-24,batch-37.txt
helper:org.apache.cassandra.locator.NetworkTopologyStrategy$DatacenterEndpoints.done(),helper,D,"partition seek, CRC sampling and replica sufficiency helpers",claude-opus-5,2026-09-24,batch-37.txt
helper:org.apache.cassandra.locator.ReplicaPlans.isSufficientLiveReplicasForRead(),helper,D,"partition seek, CRC sampling and replica sufficiency helpers",claude-opus-5,2026-09-24,batch-37.txt
helper:org.apache.cassandra.locator.Replicas$ReplicaCount.hasAtleast(),helper,D,"partition seek, CRC sampling and replica sufficiency helpers",claude-opus-5,2026-09-24,batch-37.txt
helper:org.apache.cassandra.locator.ReplicationFactor.hasTransientReplicas(),helper,D,"partition seek, CRC sampling and replica sufficiency helpers",claude-opus-5,2026-09-24,batch-37.txt
helper:org.apache.cassandra.metrics.MaxSampler.permitsValue(),helper,D,"partition seek, CRC sampling and replica sufficiency helpers",claude-opus-5,2026-09-24,batch-37.txt
helper:org.apache.cassandra.metrics.Sampler.isEnabled(),helper,D,"partition seek, CRC sampling and replica sufficiency helpers",claude-opus-5,2026-09-24,batch-37.txt
helper:org.apache.cassandra.net.AbstractMessageHandler$WaitQueue$Ticket.isWaiting(),helper,D,"partition seek, CRC sampling and replica sufficiency helpers",claude-opus-5,2026-09-24,batch-37.txt
helper:org.apache.cassandra.net.FrameDecoder$CorruptFrame.isRecoverable(),helper,D,"partition seek, CRC sampling and replica sufficiency helpers",claude-opus-5,2026-09-24,batch-37.txt
helper:org.apache.cassandra.net.FrameDecoder.copyToSize(),helper,D,frame copy and pending state helpers,claude-opus-5,2026-09-24,batch-37.txt
helper:org.apache.cassandra.net.OutboundConnection$Delivery.isExecuting(),helper,D,frame copy and pending state helpers,claude-opus-5,2026-09-24,batch-37.txt
helper:org.apache.cassandra.net.OutboundConnection.hasPending(),helper,D,frame copy and pending state helpers,claude-opus-5,2026-09-24,batch-37.txt
helper:org.apache.cassandra.net.OutboundConnection.isMaxPendingCount(),helper,B,pending count against the maximum encodable pending count,claude-opus-5,2026-09-24,batch-37.txt
helper:org.apache.cassandra.net.RequestCallbacks$CallbackInfo.isReadyToDieAt(),helper,D,message expiry helper,claude-opus-5,2026-09-24,batch-37.txt
helper:org.apache.cassandra.net.StartupClusterConnectivityChecker$AckMap.incrementAndCheck(),helper,B,"counter against a threshold, behind a helper",claude-opus-5,2026-09-24,batch-37.txt
helper:org.apache.cassandra.repair.asymmetric.HostDifferences.hasDifferencesFor(),helper,D,repair difference and version comparison helpers,claude-opus-5,2026-09-24,batch-37.txt
helper:org.apache.cassandra.repair.autorepair.AutoRepair.tooSoonToRunRepair(),helper,D,repair difference and version comparison helpers,claude-opus-5,2026-09-24,batch-37.txt
helper:org.apache.cassandra.repair.autorepair.AutoRepairUtils$AutoRepairHistory.isRepairRunning(),helper,D,repair difference and version comparison helpers,claude-opus-5,2026-09-24,batch-37.txt
helper:org.apache.cassandra.repair.autorepair.AutoRepairUtils.hasMultipleLiveMajorVersions(),helper,D,repair difference and version comparison helpers,claude-opus-5,2026-09-24,batch-37.txt
helper:org.apache.cassandra.repair.autorepair.AutoRepairUtils.hasNodesBelowMinimumVersion(),helper,D,repair difference and version comparison helpers,claude-opus-5,2026-09-24,batch-37.txt
helper:org.apache.cassandra.repair.autorepair.AutoRepairUtils.keyspaceMaxRepairTimeExceeded(),helper,B,"repair time so far against the configured maximum, behind helpers",claude-opus-5,2026-09-24,batch-37.txt
helper:org.apache.cassandra.repair.autorepair.AutoRepairUtils.tableMaxRepairTimeExceeded(),helper,B,"repair time so far against the configured maximum, behind helpers",claude-opus-5,2026-09-24,batch-37.txt
helper:org.apache.cassandra.repair.consistent.ConsistentSession.equals(),helper,D,"repair session state, schema pull and serializer validation helpers",claude-opus-5,2026-09-24,batch-37.txt
helper:org.apache.cassandra.repair.consistent.LocalSessions.isSuperseded(),helper,D,"repair session state, schema pull and serializer validation helpers",claude-opus-5,2026-09-24,batch-37.txt
helper:org.apache.cassandra.repair.consistent.LocalSessions.shouldCheckStatus(),helper,D,"repair session state, schema pull and serializer validation helpers",claude-opus-5,2026-09-24,batch-37.txt
helper:org.apache.cassandra.repair.consistent.LocalSessions.shouldDelete(),helper,D,"repair session state, schema pull and serializer validation helpers",claude-opus-5,2026-09-24,batch-37.txt
helper:org.apache.cassandra.repair.consistent.LocalSessions.shouldFail(),helper,D,"repair session state, schema pull and serializer validation helpers",claude-opus-5,2026-09-24,batch-37.txt
helper:org.apache.cassandra.repair.consistent.LocalSessions.shouldStoreSession(),helper,D,"repair session state, schema pull and serializer validation helpers",claude-opus-5,2026-09-24,batch-37.txt
helper:org.apache.cassandra.repair.consistent.SyncStatSummary.isEmpty(),helper,D,"repair session state, schema pull and serializer validation helpers",claude-opus-5,2026-09-24,batch-37.txt
helper:org.apache.cassandra.repair.messages.RepairOption.isInLocalDCOnly(),helper,D,"repair session state, schema pull and serializer validation helpers",claude-opus-5,2026-09-24,batch-37.txt
helper:org.apache.cassandra.schema.ColumnMetadata.equalsWithoutType(),helper,D,"repair session state, schema pull and serializer validation helpers",claude-opus-5,2026-09-24,batch-37.txt
helper:org.apache.cassandra.schema.MigrationCoordinator.shouldPullFromEndpoint(),helper,D,"repair session state, schema pull and serializer validation helpers",claude-opus-5,2026-09-24,batch-37.txt
helper:org.apache.cassandra.schema.MigrationCoordinator.shouldPullImmediately(),helper,D,"repair session state, schema pull and serializer validation helpers",claude-opus-5,2026-09-24,batch-37.txt
helper:org.apache.cassandra.schema.MigrationCoordinator.shouldPushSchemaTo(),helper,D,"repair session state, schema pull and serializer validation helpers",claude-opus-5,2026-09-24,batch-37.txt
helper:org.apache.cassandra.serializers.DurationSerializer.canBeCastToInt(),helper,D,"repair session state, schema pull and serializer validation helpers",claude-opus-5,2026-09-24,batch-37.txt
helper:org.apache.cassandra.serializers.UTF8Serializer$UTF8Validator.validate(),helper,D,"repair session state, schema pull and serializer validation helpers",claude-opus-5,2026-09-24,batch-37.txt
helper:org.apache.cassandra.service.ActiveRepairService.verifyCompactionsPendingThreshold(),helper,B,"pending compactions against the configured threshold, behind a helper",claude-opus-5,2026-09-24,batch-37.txt
helper:org.apache.cassandra.service.ActiveRepairService.verifyDiskHeadroomThreshold(),helper,B,"disk headroom ratio against its bound, behind a helper",claude-opus-5,2026-09-24,batch-37.txt
helper:org.apache.cassandra.service.StorageService.allowSimultaneousMoves(),helper,D,"paging exhaustion, paxos quorum and speculative retry helpers",claude-opus-5,2026-09-24,batch-37.txt
helper:org.apache.cassandra.service.pager.AbstractQueryPager.isExhausted(),helper,D,"paging exhaustion, paxos quorum and speculative retry helpers",claude-opus-5,2026-09-24,batch-37.txt
helper:org.apache.cassandra.service.pager.AggregationQueryPager$GroupByPartitionIterator.isDone(),helper,D,"paging exhaustion, paxos quorum and speculative retry helpers",claude-opus-5,2026-09-24,batch-37.txt
helper:org.apache.cassandra.service.pager.MultiPartitionPager.isExhausted(),helper,D,"paging exhaustion, paxos quorum and speculative retry helpers",claude-opus-5,2026-09-24,batch-37.txt
helper:org.apache.cassandra.service.pager.PagingState.isLegacySerialized(),helper,D,"paging exhaustion, paxos quorum and speculative retry helpers",claude-opus-5,2026-09-24,batch-37.txt
helper:org.apache.cassandra.service.pager.PagingState.isModernSerialized(),helper,D,"paging exhaustion, paxos quorum and speculative retry helpers",claude-opus-5,2026-09-24,batch-37.txt
helper:org.apache.cassandra.service.paxos.Commit.isAfter(),helper,D,"paging exhaustion, paxos quorum and speculative retry helpers",claude-opus-5,2026-09-24,batch-37.txt
helper:org.apache.cassandra.service.paxos.Commit.isSameOrAfter(),helper,D,"paging exhaustion, paxos quorum and speculative retry helpers",claude-opus-5,2026-09-24,batch-37.txt
helper:org.apache.cassandra.service.paxos.Commit.timestampsClash(),helper,D,"paging exhaustion, paxos quorum and speculative retry helpers",claude-opus-5,2026-09-24,batch-37.txt
helper:org.apache.cassandra.service.paxos.Paxos$Electorate.equals(),helper,D,"paging exhaustion, paxos quorum and speculative retry helpers",claude-opus-5,2026-09-24,batch-37.txt
helper:org.apache.cassandra.service.paxos.PaxosCommit.isSuccessful(),helper,D,"paging exhaustion, paxos quorum and speculative retry helpers",claude-opus-5,2026-09-24,batch-37.txt
helper:org.apache.cassandra.service.paxos.PaxosPrepare.hasInProgressProposal(),helper,D,"paging exhaustion, paxos quorum and speculative retry helpers",claude-opus-5,2026-09-24,batch-37.txt
helper:org.apache.cassandra.service.paxos.PaxosPropose.canSucceed(),helper,D,"paging exhaustion, paxos quorum and speculative retry helpers",claude-opus-5,2026-09-24,batch-37.txt
helper:org.apache.cassandra.service.paxos.PaxosPropose.hasPossibleSideEffects(),helper,D,"paging exhaustion, paxos quorum and speculative retry helpers",claude-opus-5,2026-09-24,batch-37.txt
